,Date,County,inventory_price_increased,inventory_price_decreased,median_days_on_market,demand_score,ldp_unique_viewers_per_property_vs_us
2646,2018-03,Yolo County,68.0,128.0,35.0,95.62460367786936,2.253
2647,2018-03,Ventura County,140.0,660.0,36.0,77.48890298034242,1.4265
2648,2018-03,Napa County,8.0,48.0,36.0,90.48826886493342,1.8627
2649,2018-03,Tuolumne County,12.0,112.0,66.0,78.94736842105263,1.4693
2650,2018-03,Modoc County,0.0,4.0,207.0,,
2651,2018-03,Lassen County,0.0,16.0,110.0,,
2652,2018-03,Sonoma County,28.0,156.0,29.0,87.571337983513,1.7341
2653,2018-03,Contra Costa County,732.0,500.0,23.0,92.2003804692454,1.9744
2654,2018-03,San Joaquin County,332.0,496.0,34.0,86.23969562460367,1.6695
2655,2018-03,Lake County,8.0,116.0,59.0,27.07672796448954,0.7025
2656,2018-03,Stanislaus County,184.0,452.0,34.0,77.10843373493977,1.4186
2657,2018-03,Mendocino County,4.0,72.0,88.0,46.41724793912492,0.9459
2658,2018-03,San Mateo County,376.0,92.0,19.0,95.18072289156626,2.2158
2659,2018-03,Tulare County,28.0,288.0,54.0,59.92390615091947,1.1279
2660,2018-03,Alameda County,824.0,200.0,17.0,96.3855421686747,2.3369
2661,2018-03,Mono County,0.0,8.0,63.0,,
2662,2018-03,Imperial County,4.0,88.0,51.0,41.21750158528853,0.8753
2663,2018-03,Sierra County,0.0,0.0,141.0,,
2664,2018-03,Colusa County,4.0,28.0,53.0,,
2665,2018-03,Sacramento County,804.0,1092.0,29.0,80.53265694356372,1.5036
2666,2018-03,Marin County,16.0,60.0,25.0,92.70767279644896,2.0022
2667,2018-03,Kern County,72.0,664.0,43.0,40.71020925808497,0.869
2668,2018-02,Tuolumne County,4.0,76.0,94.0,78.44007609384907,1.4572
2669,2018-02,San Benito County,12.0,32.0,45.0,93.7856689917565,2.0708
2670,2018-02,San Luis Obispo County,8.0,224.0,63.0,71.59162967660114,1.3035
2671,2018-02,Napa County,4.0,44.0,90.0,92.70767279644896,1.9871
2672,2018-02,Los Angeles County,708.0,2688.0,30.0,56.56309448319594,1.0946
2673,2018-02,Plumas County,0.0,8.0,174.0,,
2674,2018-02,Solano County,48.0,124.0,28.0,97.14648065948003,2.3836
2675,2018-02,Ventura County,72.0,496.0,38.0,84.59099556119214,1.6162
2676,2018-02,Inyo County,0.0,4.0,107.0,,
2677,2018-02,Glenn County,0.0,8.0,81.0,,
2678,2018-02,San Diego County,164.0,1300.0,30.0,57.197209892200384,1.1023
2679,2018-02,San Joaquin County,208.0,412.0,38.0,86.68357641090678,1.7008
2680,2018-02,El Dorado County,40.0,292.0,66.0,91.94673430564364,1.9392
2681,2018-02,Contra Costa County,484.0,420.0,23.0,96.13189600507292,2.2544
2682,2018-02,Yuba County,64.0,100.0,72.0,96.70259987317692,2.3435
2683,2018-02,Stanislaus County,120.0,416.0,37.0,79.96195307545973,1.4885
2684,2018-02,Fresno County,56.0,392.0,42.0,64.48953709575143,1.1992
2685,2018-02,Shasta County,4.0,148.0,67.0,39.69562460367787,0.8669
2686,2018-02,Humboldt County,0.0,108.0,79.0,65.37729866835764,1.2086
2687,2018-02,Yolo County,40.0,92.0,27.0,98.22447685478755,2.6621
2688,2018-02,Monterey County,36.0,208.0,71.0,89.60050729232721,1.8151
2689,2018-02,Santa Barbara County,4.0,244.0,77.0,67.3430564362714,1.2341
2690,2018-02,Imperial County,8.0,72.0,43.0,41.09067850348763,0.8856
2691,2018-02,Santa Clara County,540.0,128.0,16.0,94.8002536461636,2.1667
2692,2018-02,Nevada County,32.0,160.0,106.0,57.5142675967026,1.1044
2693,2018-02,Sonoma County,24.0,108.0,30.0,93.72225745085606,2.0656
2694,2018-02,Calaveras County,28.0,176.0,81.0,66.7723525681674,1.2243
2695,2018-02,Sacramento County,556.0,1064.0,31.0,84.90805326569436,1.6256
2696,2018-02,Butte County,12.0,148.0,41.0,87.69816106531388,1.733
2697,2018-02,Mariposa County,0.0,20.0,92.0,,
2698,2018-02,Del Norte County,0.0,20.0,128.0,,
2699,2018-02,Amador County,20.0,92.0,84.0,91.56626506024097,1.9252
2700,2018-02,Sierra County,0.0,0.0,185.0,,
2701,2018-02,Tulare County,28.0,292.0,64.0,62.07989854153456,1.1632
2702,2018-02,San Francisco County,196.0,124.0,19.0,95.8148383005707,2.2243
2703,2018-02,Santa Cruz County,56.0,100.0,38.0,97.8440076093849,2.5683
2704,2018-02,Placer County,112.0,456.0,45.0,92.64426125554851,1.9835
2705,2018-02,Kings County,4.0,92.0,48.0,85.79581483830057,1.6647
2706,2018-02,Mendocino County,4.0,68.0,120.0,57.95814838300571,1.1111
2707,2018-02,Colusa County,0.0,16.0,84.0,,
2708,2018-02,San Bernardino County,328.0,1880.0,41.0,26.37920101458465,0.7134
2709,2018-02,Trinity County,0.0,48.0,152.0,,
2710,2018-02,Orange County,340.0,1428.0,30.0,50.982878883956886,1.0122
2711,2018-02,Madera County,8.0,124.0,79.0,55.16804058338618,1.0716
2712,2018-02,Sutter County,40.0,132.0,52.0,98.9854153455929,2.9983
2713,2018-02,Modoc County,0.0,4.0,197.0,,
2714,2018-02,Siskiyou County,0.0,24.0,112.0,59.670259987317685,1.1287
2715,2018-02,Alpine County,0.0,4.0,219.0,,
2716,2018-02,Alameda County,504.0,188.0,17.0,98.09765377298667,2.6393
2717,2018-02,Kern County,88.0,624.0,43.0,40.51997463538364,0.8799
2718,2018-02,Merced County,40.0,176.0,48.0,52.18769816106531,1.0305
2719,2018-02,Marin County,12.0,48.0,28.0,95.05389980976535,2.1836
2720,2018-02,Mono County,0.0,24.0,65.0,,
2721,2018-02,Lake County,16.0,124.0,70.0,26.886493341788203,0.7189
2722,2018-02,Riverside County,376.0,2796.0,47.0,19.15028535193405,0.6216
2723,2018-02,San Mateo County,224.0,76.0,15.0,98.35129993658846,2.6829
2724,2018-02,Lassen County,0.0,12.0,135.0,,
2725,2018-02,Tehama County,8.0,56.0,85.0,68.67469879518072,1.2537
2726,2018-01,Colusa County,8.0,8.0,75.0,,
2727,2018-01,Fresno County,48.0,336.0,60.0,67.78693722257451,1.2347
2728,2018-01,Lassen County,0.0,20.0,133.0,,
2729,2018-01,Santa Cruz County,40.0,124.0,70.0,98.35129993658846,2.8071
2730,2018-01,Amador County,12.0,100.0,98.0,88.90298034242232,1.7267
2731,2018-01,San Bernardino County,368.0,1624.0,60.0,30.183893468611288,0.7565
2732,2018-01,Marin County,4.0,36.0,73.0,98.66835764109068,2.8691
2733,2018-01,Del Norte County,0.0,12.0,122.0,,
2734,2018-01,Alpine County,0.0,4.0,198.0,,
2735,2018-01,Tehama County,4.0,64.0,94.0,70.13316423589093,1.2573
2736,2018-01,Yolo County,28.0,76.0,45.0,99.36588459099556,3.0918
2737,2018-01,San Joaquin County,236.0,464.0,54.0,87.50792644261256,1.6856
2738,2018-01,Kern County,64.0,568.0,64.0,42.4857324032974,0.9073
2739,2018-01,Solano County,36.0,124.0,37.0,97.01965757767914,2.3747
2740,2018-01,Yuba County,36.0,76.0,79.0,94.48319594166138,2.0665
2741,2018-01,Sonoma County,32.0,144.0,47.0,96.8294229549778,2.3625
2742,2018-01,Merced County,36.0,240.0,54.0,54.28027901077997,1.0552
2743,2018-01,Siskiyou County,0.0,24.0,118.0,63.03107165504122,1.1765
2744,2018-01,Alameda County,528.0,184.0,26.0,99.30247305009512,3.084
2745,2018-01,Ventura County,56.0,464.0,65.0,89.53709575142676,1.7467
2746,2018-01,Kings County,8.0,116.0,58.0,88.142041851617,1.7014
2747,2018-01,Shasta County,4.0,108.0,83.0,41.471147748890296,0.8948
2748,2018-01,San Benito County,16.0,40.0,58.0,94.67343056436272,2.0757
2749,2018-01,Stanislaus County,120.0,344.0,58.0,84.27393785668991,1.575
2750,2018-01,Lake County,4.0,92.0,78.0,29.74001268230818,0.7504
2751,2018-01,Contra Costa County,456.0,372.0,35.0,97.78059606848446,2.6351
2752,2018-01,Plumas County,0.0,12.0,164.0,,
2753,2018-01,Madera County,12.0,144.0,79.0,57.831325301204814,1.0985
2754,2018-01,Glenn County,0.0,4.0,96.0,,
2755,2018-01,Riverside County,384.0,2480.0,59.0,20.989220038046923,0.6531
2756,2018-01,Imperial County,0.0,52.0,66.0,50.66582117945466,1.0119
2757,2018-01,Calaveras County,28.0,152.0,98.0,72.28915662650603,1.2855
2758,2018-01,El Dorado County,44.0,280.0,84.0,95.62460367786936,2.148
2759,2018-01,Santa Clara County,484.0,104.0,23.0,98.47812301838935,2.8332
2760,2018-01,Los Angeles County,640.0,2228.0,47.0,66.51870640456563,1.2199
2761,2018-01,Inyo County,0.0,8.0,90.0,,
2762,2018-01,Mono County,4.0,16.0,74.0,,
2763,2018-01,Nevada County,16.0,152.0,107.0,64.42612555485098,1.2
2764,2018-01,Mariposa County,0.0,12.0,106.0,,
2765,2018-01,San Diego County,136.0,1148.0,41.0,64.04565630944832,1.1966
2766,2018-01,Modoc County,0.0,0.0,199.0,,
2767,2018-01,Placer County,108.0,384.0,66.0,95.68801521876982,2.1636
2768,2018-01,Mendocino County,0.0,52.0,122.0,68.3576410906785,1.2408
2769,2018-01,Sutter County,24.0,112.0,63.0,99.17564996829424,3.0726
2770,2018-01,Tulare County,20.0,240.0,69.0,70.06975269499048,1.2568
2771,2018-01,Sacramento County,464.0,1068.0,42.0,86.42993024730501,1.6501
2772,2018-01,Orange County,224.0,1324.0,47.0,60.30437539632213,1.1331
2773,2018-01,Napa County,4.0,36.0,89.0,92.64426125554851,1.9475
2774,2018-01,San Mateo County,160.0,80.0,29.0,99.55611921369687,3.3308
2775,2018-01,San Luis Obispo County,16.0,192.0,77.0,77.23525681674064,1.3721
2776,2018-01,Humboldt County,4.0,60.0,81.0,71.4013950538998,1.2698
2777,2018-01,Tuolumne County,8.0,100.0,104.0,79.89854153455929,1.4385
2778,2018-01,San Francisco County,120.0,96.0,25.0,98.5415345592898,2.8572
2779,2018-01,Monterey County,32.0,228.0,89.0,90.61509194673432,1.8159
2780,2018-01,Santa Barbara County,16.0,192.0,90.0,80.27901077996195,1.4488
2781,2018-01,Trinity County,0.0,24.0,146.0,,
2782,2018-01,Sierra County,0.0,0.0,176.0,,
2783,2018-01,Butte County,12.0,112.0,61.0,83.70323398858592,1.5609
